번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
455,경기도,평택시,경기도 평택시,평택-26,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,240,17,3,,시·군나무,대,,,경기도 평택시 진위면 봉남2길 35,경기도 평택시 진위면 봉남1리 181,37.09874,127.09,2024-01-18
456,경기도,평택시,경기도 평택시,평택-25,1986-10-16,,노목+거목,,Zelkova serrata,느티나무,1,340,20,5.1,,시·군나무,임야,,,경기도 평택시 진위면 봉남3길 52-10,경기도 평택시 진위면 봉남리 259-13,37.10509,127.09048,2024-01-18
457,경기도,평택시,경기도 평택시,평택-24,1982-10-15,,노목+거목,,Sophora japonicum,회화나무,1,240,15,3,,시·군나무,철도용지,,,경기도 평택시 진위면 경기대로 1855,경기도 평택시 진위면 하북리 140-5,37.11004,127.06292,2024-01-18
458,경기도,평택시,경기도 평택시,평택-22,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,640,15,3.6,,시·군나무,도로,,,경기도 평택시 진위면 마산1길 11,경기도 평택시 진위면 마산리 974-3,37.08553,127.08425,2024-01-18
459,경기도,평택시,경기도 평택시,평택-21,1982-10-15,,노목+거목,,Ginkgo biloba,은행나무,1,740,24,5.8,,시·군나무,대,,,경기도 평택시 진위면 동천1길 15-11,경기도 평택시 진위면 동천리 산165-3,37.06528,127.06169,2024-01-18
460,경기도,평택시,경기도 평택시,평택-20,1982-10-15,,노목+거목,,Ginkgo biloba,은행나무,1,340,15,3.6,,시·군나무,대,,,경기도 평택시 서탄면 내천1길 15,경기도 평택시 서탄면 내천리 113-1,37.12802,127.01297,2024-01-18
461,경기도,평택시,경기도 평택시,평택-19,1982-10-15,,노목+거목,,Ginkgo biloba,은행나무,1,590,18,4.9,,시·군나무,대,,,경기도 평택시 서탄면 사리안길 22-3,경기도 평택시 서탄면 사리 558,37.11645,127.05022,2024-01-18
462,경기도,평택시,경기도 평택시,평택-18,1982-10-15,,노목+거목,,Celtis sinensis,팽나무,1,215,10,5.2,,시·군나무,대,,,경기도 평택시 오성면 당거1길 35,경기도 평택시 오성면 당거1리 362-4(답현),36.98829,126.97578,2024-01-18
463,경기도,평택시,경기도 평택시,평택-17,1982-10-15,,노목+거목,,Zelkova serrata,느티나무,1,340,18,6.7,,시·군나무,임야,,,경기도 평택시 오성면 양교4길 11,경기도 평택시 오성면 양교리 602,37.02121,126.96726,2024-01-18
464,경기도,평택시,경기도 평택시,평택-16,1986-10-16,,노목+거목,,Celtis sinensis,팽나무,1,240,15,3.2,,시·군나무,대,,,경기도 평택시 팽성읍 근내1길63,경기도 평택시 팽성읍 근내리 47,36.9777,127.05219,2024-01-18
465,경기도,평택시,경기도 평택시,평택-15,1985-02-15,,노목+거목,,Zelkova serrata,느티나무,1,560,15,8.3,,시·군나무,대,,,경기도 평택시 팽성읍 원정1길 20,경기도 평택시 팽성읍 원정리 88-10,36.97469,127.0404,2024-01-18
466,경기도,평택시,경기도 평택시,평택-14,1985-02-15,,노목+거목,,Pinus thunbergii PARL.,곰솔,1,290,9.4,2,,시·군나무,임야,,,경기도 평택시 팽성읍 머래길 24,경기도 평택시 팽성읍 두1리 98-35,36.97698,127.06508,2024-01-18
467,경기도,평택시,경기도 평택시,평택-13,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,490,10,2.1,,시·군나무,대,,,경기도 평택시 팽성읍 두리2길 4,경기도 평택시 팽성읍 두2리 37-1,36.96939,127.06298,2024-01-18
468,경기도,평택시,경기도 평택시,평택-12,1982-10-15,,노목+거목,,Juniperus chinensis,향나무,1,440,7,2.2,,시·군나무,종교용지,,,경기도 평택시 팽성읍 부용로 17번길 40,경기도 평택시 팽서읍 객사리 185,36.96539,127.0561,2024-01-18
