번호,시도명,시군구명,관리기관명,지정번호,보호수지정일자,보호수해지일자,보호수유형명,과명,학명,나무종류,그루수,나무나이,나무높이,가슴높이둘레,나무갓지름,품격명,지목명,지적,소유자구분,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,데이터기준일자
1641,경상북도,안동시,경상북도 안동시,11-14-13-8-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,11,2.9,,마을나무,잡종지,,,,경상북도 안동시 도산면 온혜리 565-1,36.74630083,128.832506,2024-07-31
1642,경상북도,안동시,경상북도 안동시,11-14-13-8-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,11,2.9,,마을나무,잡종지,,,,경상북도 안동시 도산면 온혜리 565-1,36.74630083,128.832506,2024-07-31
1643,경상북도,안동시,경상북도 안동시,11-14-13-8-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,11,2.9,,마을나무,잡종지,,,,경상북도 안동시 도산면 온혜리 565-1,36.74630083,128.832506,2024-07-31
1644,경상북도,안동시,경상북도 안동시,11-14-13-8-2,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,100,7,1.7,,마을나무,답,,,,경상북도 안동시 도산면 온혜리 278-7,36.75262648,128.8327517,2024-07-31
1645,경상북도,안동시,경상북도 안동시,11-14-13-8-3,1982-10-26,,거목,콩과,Sophora japonica L.,회화나무,1,150,17,3,,마을나무,구거,,,,경상북도 안동시 도산면 온혜리 1356,36.75052437,128.8241421,2024-07-31
1646,경상북도,안동시,경상북도 안동시,11-14-13-9-1,1982-10-26,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,150,15,4.9,,마을나무,구거,,,,경상북도 안동시 도산면 운곡리 440,36.76385568,128.8092435,2024-07-31
1647,경상북도,안동시,경상북도 안동시,2003-04-03,2003-07-14,,거목,은행나무과,Ginkgo biloba L.,은행나무,1,450,20,4.5,,시·군나무,대,,,,경상북도 안동시 도산면 동부리 539,36.69232611,128.8493036,2024-07-31
1648,경상북도,안동시,경상북도 안동시,2004-04-07,2004-11-18,,노목,은행나무과,Ginkgo biloba L.,은행나무,1,600,15,4,,도나무,종교용지,,,,경상북도 안동시 도산면 서부리 204-1,36.70035031,128.8157468,2024-07-31
1649,경상북도,안동시,경상북도 안동시,2004-04-09,2004-11-18,,거목,느릅나무과,Zelkova serrata (Thunb.) Makino,느티나무,1,330,15,3,,시·군나무,도로,,,,경상북도 안동시 도산면 온혜리 1320,36.78135031,128.8273102,2024-07-31
1650,경상북도,안동시,경상북도 안동시,2012-04-01,2012-09-10,,노목,참나무과,Castanea crenata Siebold & Zucc.,밤나무,1,500,12,1.8,,도나무,도로,,,,경상북도 안동시 도산면 온혜리 580-1,36.74919142,128.8303263,2024-07-31
