t_ce_na,t_num,t_sdate,t_ty,t_fna,t_bna,t_tty,t_age,t_fr,t_gr,t_gr_num,t_rad,t_ad
경기도 안성시,안성-102,2004-12-01,노목,,,느티나무,200,시·군나무,전,,경기도 안성시 진안로 1380,경기도 안성시 가현동 163-6
경기도 안성시,안성-103,2004-12-01,노목,,,향나무,500,시·군나무,전,,,경기도 안성시 옥산동 145-2
경기도 안성시,안성-104,2004-12-01,노목,,,느티나무,400,시·군나무,전,,,경기도 안성시 금석동 337
경기도 안성시,안성-105,2004-12-01,노목,,,느티나무,300,시·군나무,전,,,경기도 안성시 당왕동 500
경기도 안성시,안성-106,2004-12-01,노목,,,박달나무,300,시·군나무,전,,,경기도 안성시 당왕동 500
경기도 안성시,안성-107,2004-12-01,노목,,,소나무,250,시·군나무,전,,,경기도 안성시 당왕동 500
경기도 안성시,안성-108,2004-12-01,노목,,,소나무,250,시·군나무,전,,,경기도 안성시 당왕동 500
경기도 안성시,안성-109,2004-12-01,노목,,,소나무,250,시·군나무,전,,,경기도 안성시 당왕동 500
경기도 안성시,안성-110,2005-05-20,노목,,,느티나무,310,시·군나무,임야,,,경기도 안성시 미양면 구수리 산46-1
경기도 안성시,안성-111,2005-08-01,노목,,,버드나무,250,시·군나무,전,,경기도 안성시 양성면 덕봉서원로 387-10,경기도 안성시 양성면 방신리 13-1
경기도 안성시,안성-112,2005-08-01,노목,,,느티나무,150,시·군나무,전,,,경기도 안성시 보개면 동평리 579
경기도 안성시,안성-113,2005-02-16,노목,,,느티나무,400,시·군나무,전,,,경기도 안성시 보개면 상삼리 587
경기도 안성시,안성-114,2005-02-16,노목,,,느티나무,500,시·군나무,전,,,경기도 안성시 보개면 상삼리 589
경기도 안성시,안성-115,2005-02-16,노목,,,팽나무,200,시·군나무,전,,,경기도 안성시 보개면 상삼리 615
경기도 안성시,안성-116,2005-02-16,노목,,,느티나무,300,시·군나무,전,,경기도 안성시 보개면 거리실길 61,경기도 안성시 보개면 상삼리 612
경기도 안성시,안성-117,2006-06-26,노목,,,배나무,150,시·군나무,전,,,경기도 안성시 죽산면 용설리 산238
경기도 안성시,안성-118,2006-06-26,노목,,,느티나무,170,시·군나무,전,,,경기도 안성시 죽산면 용설리 1248
경기도 안성시,안성-119,2006-09-05,노목,,,느티나무,500,시·군나무,전,,경기도 안성시 보개면 양협길 52,경기도 안성시 보개면 양복리 903-2
경기도 안성시,안성-120,2006-09-05,노목,,,느티나무,300,시·군나무,전,,,경기도 안성시 삼죽면 용월리 산29
경기도 안성시,안성-121,2007-03-08,노목,,,버드나무,80,시·군나무,전,,,경기도 안성시 삼죽면 마전2리 224
경기도 안성시,안성-122,2007-03-08,노목,,,느티나무,300,시·군나무,전,,,경기도 안성시 삼죽면 배태리 1
경기도 안성시,안성-123,2007-04-26,노목,,,느티나무,500,시·군나무,전,,경기도 안성시 보개면 내방길 18-7,경기도 안성시 보개면 내방리 197
경기도 안성시,안성-124,2007-05-09,노목,,,물푸레나무,120,시·군나무,임야,,,경기도 안성시 죽산면 칠장리 산45-1
경기도 안성시,안성-125,2007-06-01,노목,,,느티나무,250,시·군나무,전,,,경기도 안성시 사곡동 156-1
경기도 안성시,안성-126,2007-06-01,노목,,,느티나무,350,시·군나무,전,,,경기도 안성시 사곡동 363
경기도 안성시,안성-127,2007-07-20,노목,,,느티나무,400,시·군나무,전,,,경기도 안성시 보개면 동평리 340-1
경기도 안성시,안성-128,2007-10-29,노목,,,느티나무,350,시·군나무,전,,경기도 안성시 일죽면 능국길 71-21,경기도 안성시 일죽면 능국리 554
경기도 안성시,안성-129,2007-10-29,노목,,,느티나무,300,시·군나무,전,,,경기도 안성시 일죽면 죽림리 산73
경기도 안성시,안성-130,2012-06-13,노목,,,느티나무,200,시·군나무,전,,,경기도 안성시 삼죽면 진촌리 685
경기도 안성시,안성-131,2012-06-13,노목,,,느티나무,180,시·군나무,전,,,경기도 안성시 삼죽면 진촌리 686
경기도 안성시,경기-안성-1,1981-03-11,노목,,,느티나무,692,도나무,대,,,경기도 안성시 구포동 186-1
경기도 안성시,경기-안성-2,1981-03-11,노목,,,느티나무,392,도나무,대,,,경기도 안성시 봉남동 355
경기도 안성시,경기-안성-3,1981-03-11,노목,,,느티나무,691,도나무,임야,,,경기도 안성시 양성면 도곡리 304(도골)
경기도 안성시,경기-안성-4,1981-03-11,노목,,,은행나무,441,도나무,대,,,경기도 안성시 양성면 동항리 91
경기도 안성시,경기-안성-5,1981-03-11,노목,,,느티나무,351,도나무,대,,,경기도 안성시 양성면 산정리 101-1(산우물)
경기도 안성시,경기-안성-6,1981-03-11,노목,,,느티나무,311,도나무,대,,,경기도 안성시 양성면 장서리 243-1
경기도 안성시,경기-안성-7,1981-03-11,노목,,,느티나무,321,도나무,대,,,경기도 안성시 양성면 노곡리 807-21(노출)
경기도 안성시,경기-안성-8,1981-03-11,노목,,,은행나무,391,도나무,대,,,경기도 안성시 대덕면 삼한리 92(한사)
경기도 안성시,경기-안성-9,1996-10-21,노목,,,느티나무,376,도나무,대,,,경기도 안성시 대덕면 무능리 355
경기도 안성시,경기-안성-10,1997-12-11,노목,,,느티나무,325,도나무,대,,,경기도 안성시 대덕면 삼한리 381-3
경기도 안성시,경기-안성-11,1981-03-11,노목,,,은행나무,275,도나무,대,,,경기도 안성시 대덕면 소현리 122(소마니)
경기도 안성시,경기-안성-12,1996-06-11,노목,,,음나무,276,도나무,대,,,경기도 안성시 대덕면 신령리 202-1(누령)
경기도 안성시,경기-안성-13,1981-03-11,노목,,,느티나무,591,도나무,대,,,경기도 안성시 금광면 현곡리 188-2
경기도 안성시,경기-안성-14,1981-03-11,노목,,,느티나무,491,도나무,임야,,,경기도 안성시 금광면 오흥리 산755(현줄)
경기도 안성시,경기-안성-15,1981-03-11,노목,,,느티나무,391,도나무,대,,,경기도 안성시 금광면 현곡리 243(사심골)
경기도 안성시,경기-안성-16,1981-03-11,노목,,,느티나무,391,도나무,임야,,,경기도 안성시 금광면 오흥리 산755(현줄)
경기도 안성시,경기-안성-17,1996-06-11,노목,,,느티나무,376,도나무,대,,,경기도 안성시 금광면 사흥리 1009
경기도 안성시,경기-안성-18,1981-03-11,노목,,,느티나무,376,도나무,대,,,경기도 안성시 금광면 옥정리 297(연내동)
경기도 안성시,경기-안성-19,1981-03-11,노목,,,느티나무,271,도나무,대,,,경기도 안성시 원곡면 칠곡리 210-1(방삼)
경기도 안성시,경기-안성-20,1981-03-11,노목,,,느티나무,241,도나무,대,,,경기도 안성시 원곡면 지문리 140-2(윗불치)
경기도 안성시,경기-안성-21,1981-03-11,노목,,,느티나무,551,도나무,대,,,경기도 안성시 미양면 보체리 산23-17
경기도 안성시,경기-안성-22,1981-03-11,노목,,,음나무,241,도나무,대,,,경기도 안성시 미양면 용두리 202-4(소머리)
경기도 안성시,경기-안성-23,1981-03-11,노목,,,느티나무,443,도나무,대,,,경기도 안성시 미양면 진촌리 산20-1(진말)
경기도 안성시,경기-안성-24,1981-03-11,노목,,,느티나무,322,도나무,대,,,경기도 안성시 미양면 구수리 192-1
경기도 안성시,경기-안성-25,1997-08-30,노목,,,소나무,675,도나무,임야,,,경기도 안성시 죽산면 칠장리 산73
경기도 안성시,경기-안성-26,1981-03-11,노목,,,느티나무,291,도나무,대,,,경기도 안성시 삼죽면 미장리 501-1(노루목)
경기도 안성시,경기-안성-27,1997-12-11,노목,,,느티나무,301,도나무,대,,,경기도 안성시 보개면 기좌리 683-5
경기도 안성시,경기-안성-28,1996-06-11,노목,,,느티나무,276,도나무,대,,,경기도 안성시 보개면 곡천리 99
경기도 하남시청 공원녹지과,경기-하남-7,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,490,시·군나무,대,325.0,경기도 하남시 감일순환로 177,경기도 하남시 감이동 169-1
경기도 하남시청 공원녹지과,경기-하남-6,1982-10-15,희귀목,느릅나무과,Zelkova serrata,느티나무,350,시·군나무,대,681.0,경기도 하남시 검단남로48,경기도 하남시 하산곡동 180-1
경기도 하남시청 공원녹지과,경기-하남-5,1982-10-15,희귀목,느릅나무과,Zelkova serrata,느티나무,290,면나무,하천,102.0,경기도 하남시 고골로242번길 180-22,경기도 하남시 항동 591-1
경기도 하남시청 공원녹지과,경기-하남-4,1982-10-15,거목,은행나무과,Ginkgo biloba,은행나무,880,도나무,전,109.0,경기도 하남시 대성로 33-9,경기도 하남시 항동 127-2
경기도 하남시청 공원녹지과,경기-하남-3,1981-03-11,노목,은행나무과,Ginkgo biloba,은행나무,491,시·군나무,대,258.0,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-3
경기도 하남시청 공원녹지과,경기-하남-2,1981-03-11,거목,은행나무과,Ginkgo biloba,은행나무,491,시·군나무,전,1732.0,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-4
경기도 하남시청 공원녹지과,경기-하남-2,1981-03-11,거목,은행나무과,Ginkgo biloba,은행나무,541,시·군나무,전,1732.0,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-4
경기도 하남시청 공원녹지과,경기-하남-2,1981-03-11,거목,은행나무과,Ginkgo biloba,은행나무,491,시·군나무,전,1732.0,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-4
경기도 하남시청 공원녹지과,경기-하남-1,1981-03-11,거목,은행나무과,Ginkgo biloba,은행나무,541,도나무,전,691.0,경기도 하남시 대성로 126-13,경기도 하남시 교산동 227-10
경기도 수원시청,경기-수원-1,1982-10-15,노목,측백나무과,Juniperus chinensis L.,향나무,720,도나무,공원,,,경기도 수원시 권선구 탑동 873-3번지
경기도 수원시청,경기-수원-2,1982-10-15,노목,은행나무과,Ginkgo biloba,은행나무,420,도나무,잡종지,,경기도 수원시 권선구 세권로207번길 10-18 (권선동),경기도 수원시 권선구 권선동 1043-4 1134-1번지
경기도 수원시청,경기-수원-3,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,500,도나무,대,,경기도 수원시 장안구 광교산로 518번길 33,경기도 수원시 장안구 상광교동 130
경기도 수원시청,경기-수원-4,1982-10-15,노목,은행나무과,Ginkgo biloba,은행나무,420,도나무,대,,경기도 수원시 장안구 덕영대로 425번길 11,경기도 수원시 장안구 율전동 157-16
경기도 수원시청,경기-수원-5,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,470,도나무,학교용지,,경기도 수원시 장안구 수일로 85(수일초등학교 내),경기도 수원시 장안구 파장동 411
경기도 수원시청,경기-수원-6,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,370,도나무,사적지,,경기도 수원시 팔달구 정조로 825,경기도 수원시 팔달구 신풍동 257
경기도 수원시청,경기-수원-8,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,370,도나무,도로,,,경기도 수원시 장안구 하광교동 460-1
경기도 수원시청,경기-수원-9,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,360,도나무,도로,,경기도 수원시 장안구 경수대로 1220번길 45,경기도 수원시 장안구 파장동 23-2
경기도 수원시청,경기-수원-10,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,520,도나무,도로,,경기도 수원시 팔달구 팔달문로 57번길 79(못골어린이 공원 맞은편),경기도 수원시 팔달구 지동 212-3
경기도 수원시청,경기-수원-11,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,500,도나무,공원,,,경기도 수원시 영통구 영통동 1047-3
경기도 수원시청,경기-수원-12,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,420,도나무,공원,,경기도 수원시 영통구 매원로 11번길 8-16(산샘어린이공원 내),경기도 수원시 영통구 매탄동 205-32
경기도 수원시청,경기-수원-13,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,370,도나무,임야,,,경기도 수원시 팔달구 매향동 13-1
경기도 수원시청,경기-수원-14,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,370,도나무,대,,경기도 수원시 팔달구 정조로 825(화성행궁 신풍루 앞),경기도 수원시 팔달구 남창동 6-11
경기도 수원시청,경기-수원-15,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,370,도나무,대,,,경기도 수원시 영통구 이의동 399-1
경기도 수원시청,경기-수원-16,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,470,도나무,대,,경기도 수원시 팔달구 세지로 377번길 14-2,경기도 수원시 팔달구 지동 231-3
경기도 수원시청,경기-수원-18,1982-10-15,노목,느릅나무과,Zelkova serrata,느티나무,420,도나무,공원,,,경기도 수원시 영통구 영통동 1092
경기도 수원시청,경기-수원-20,1999-09-15,노목,소나무과,Pinus densiflora,소나무,200,도나무,임야,,,경기도 수원시 권선구 호매실동 629-2
경기도 수원시청,경기-수원-21,2003-05-02,노목,느릅나무과,Zelkova serrata,느티나무,150,도나무,대,,,경기도 수원시 권선구 세류동 225-22
경기도 수원시청,경기-수원-22,2007-06-04,노목,측백나무과,Juniperus chinensis L.,향나무,241,도나무,임야,,경기도 수원시 창룡대로 236-54,경기도 수원시 팔달구 우만동 248 번지
경기도 수원시청,경기-수원-23,2019-08-20,노목,참나무과,Quercus acutissima Carruth.,상수리나무,220,도나무,대,,,경기도 수원시 권선구 서둔동 105-1번지
경기도 안양시,안양-1,1982-10-15,노목,느릅나무과,Sawleaf Zelkova,느티나무,540,도나무,도로,,경기도 안양시 만안구 삼막로 36,경기도 안양시 만안구 석수동 689
경기도 안양시,안양-2,1982-10-15,노목,보리수나무과,Elaeagnus umbellata,보리수나무,640,도나무,임야,,경기도 안양시 만안구 예술공원로245번길 150,경기도 안양시 만안구 석수동 산17
